trial,n_estimators,learning_rate,max_depth,subsample,colsample_bytree,gamma,reg_alpha,reg_lambda,f1_macro,accuracy
368,700,0.026533183742058892,20,1.0,1.0,3.664621226803131e-05,2.3159605752394192,0.0054908141607413995,0.44617511180931296,0.5048606610499028
369,800,0.029611002569695434,22,1.0,1.0,2.1300501595933753e-05,2.3107555415422554,0.0011925513848763513,0.44818200780187917,0.5071289695398574
370,800,0.025683181359662677,20,1.0,1.0,1.1122239049285329e-05,2.358478058388829,0.0010111303739922138,0.4460371211516679,0.5055087491898899
371,700,0.02776035529952405,22,1.0,1.0,0.00017986252855886454,2.3369443704793937,0.006614781463370621,0.44836621167870155,0.5055087491898899
372,700,0.026845662834214103,21,1.0,1.0,4.49478110423375e-05,2.301106012155087,0.0018488481452292925,0.44706989152803783,0.5046986390149061
373,700,0.03736701285058958,21,1.0,1.0,2.5658408709235378e-05,2.320014714986265,0.0015302202795298354,0.4482568706967698,0.5046986390149061
374,700,0.02587072006070975,22,1.0,1.0,0.00010544091259971041,2.285414995691995,0.0012909223481705106,0.4512164961180997,0.5084251458198314
375,700,0.027167723798169476,20,1.0,1.0,9.839316808766058e-05,2.2929395143578413,0.0011720739218301138,0.4451647540875638,0.5048606610499028
376,700,0.025169082065800517,21,1.0,1.0,0.00011764716867503175,2.3111615913794497,0.010470021314568874,0.4471728123893926,0.5061568373298768
377,800,0.02628215144860832,22,1.0,1.0,0.00016006957456528946,2.281552302914455,0.0011453021426848498,0.44327230533819134,0.5029163966299417
378,1000,0.028546405404582476,17,1.0,0.9,5.365340078396816e-05,2.4022572489384233,0.0010086177043171184,0.42984053953293194,0.5050226830848995
379,700,0.027371410896927205,22,1.0,1.0,7.829586357291676e-05,2.369129085215899,0.0013022226120038588,0.44238711404055575,0.5017822423849644
380,600,0.026325543961237697,16,1.0,0.7,6.71383277555734e-05,2.3365112894913893,0.0013214726000003716,0.4247022108610354,0.5110174983797796
381,700,0.025471783135809268,22,1.0,1.0,1.384011610211793e-05,2.27832490152064,0.004706453983914171,0.4460870314754641,0.5038885288399222
382,600,0.02497849762260325,20,1.0,1.0,3.8280471112758586e-05,2.3039010224891814,0.007889124707000312,0.44663763218091984,0.5042125729099157
383,700,0.026721130899976832,21,1.0,1.0,0.00010032570008525211,2.314095327067162,0.001008129817459268,0.4440933914082816,0.5034024627349319
384,800,0.02599579614346325,22,1.0,1.0,2.0990482483560935e-07,2.7347781732405574,0.012135948160008663,0.4439385454556553,0.5079390797148412
385,600,0.030509465858657946,21,1.0,1.0,5.4846446721931774e-05,2.277013403657933,0.0013623063324146912,0.44555178712342425,0.5025923525599482
386,600,0.024289319233759713,21,1.0,1.0,2.996621722086183e-05,2.3259937456701785,0.0011709777049482939,0.4428370416628434,0.5016202203499676
387,700,0.0272873387361265,22,1.0,1.0,7.625974530437773e-05,2.35564999307773,0.026893732902946568,0.44607263963253924,0.5050226830848995
388,500,0.01860419234331302,20,1.0,1.0,1.3471118855443806e-05,2.2955557725354225,0.004019074199798294,0.44662187881909077,0.5050226830848995
389,500,0.02845965185786955,22,1.0,1.0,3.6917696446334155e-05,2.2578381048589486,0.00608412906573474,0.4487145139719575,0.5055087491898899
390,700,0.020363288019291385,22,1.0,1.0,0.00011225762821203737,2.2784916717582346,0.009850172665055371,0.4465730040464185,0.5051847051198963
391,500,0.036933408833025434,21,1.0,1.0,1.7880649328412973e-05,2.2107053485628887,0.0013500443865917735,0.4471474918178638,0.5051847051198963
392,900,0.02540019479004907,20,1.0,1.0,5.083884471589718e-05,2.298841361278779,0.0016737112750752426,0.44627216994347,0.5048606610499028
393,700,0.027914848771710476,22,1.0,1.0,8.636708590910786e-06,2.118456332067586,0.0011619120858757887,0.4462375313765193,0.5019442644199611
394,600,0.029577459575836202,21,1.0,1.0,0.0001815790442603157,2.340202143175497,0.0010120287168783938,0.4457633296445204,0.5027543745949449
395,500,0.03848577613255879,22,1.0,1.0,3.5747406618630444e-05,2.4216091901070222,0.35563911567171735,0.44812501785285014,0.5071289695398574
396,700,0.026033928527374475,23,1.0,1.0,2.3417041122074058e-05,2.3241958711006774,0.008801126479105074,0.44763586613061657,0.5051847051198963
397,800,0.026748230444866846,20,1.0,1.0,6.831613172716626e-05,2.623380715869092,0.0014455230997199925,0.4473160029001966,0.5079390797148412
398,600,0.024567025697131272,21,1.0,1.0,0.00025903870100932335,2.250863811849112,0.0012353110102936026,0.44522604471606514,0.5019442644199611
399,500,0.025270713191558936,22,1.0,1.0,1.1595366768207371e-05,2.2745240696014983,0.007134915270645188,0.4472556843039761,0.5055087491898899
400,700,0.027674418297082098,20,1.0,1.0,1.7199706444713497e-05,2.2964904132208375,0.0017010894560910914,0.4452590535676954,0.5029163966299417
401,500,0.023910717395636417,19,1.0,1.0,4.823327144111949e-05,2.3152551988953833,0.005287948145362669,0.4463437342873992,0.5055087491898899
402,500,0.025871417669245195,21,1.0,1.0,8.576943863813804e-05,2.233259471722375,0.0011622834564844308,0.44971680310561996,0.5064808813998704
403,600,0.025822904543169607,21,1.0,1.0,0.00012009719689635518,2.213879271288191,0.0011768582948925744,0.44574586799784216,0.5030784186649384
404,500,0.02646117115362841,21,1.0,1.0,0.00010463254610936179,2.1840965225590163,0.0014156847756945743,0.4426100665309931,0.5001620220349967
405,700,0.024784972209272796,21,1.0,1.0,7.324080030187829e-05,2.2166541785199145,0.0010083328295143305,0.4486996105350825,0.5061568373298768
406,800,0.026605474982976773,22,1.0,1.0,0.00013849501433682405,2.2332856408124204,0.0019631394396107736,0.44669732015485925,0.5038885288399222
407,600,0.02554164504981938,21,1.0,1.0,3.349313262276983e-05,2.1662328218803,0.001273825918010307,0.443283101283165,0.5011341542449773
408,500,0.026073549896829005,22,1.0,1.0,8.816557147305984e-05,2.2467348669022806,0.0015441496899855922,0.4459856717237804,0.5035644847699287
409,700,0.028537300373769343,23,0.9,1.0,6.0231988256083175e-05,2.383465823847998,0.0011316447330380732,0.4410933811654542,0.508101101749838
410,500,0.019472865983932358,22,1.0,1.0,0.00019099104462020098,2.202648702649055,0.001297901248666111,0.44425448212788266,0.5021062864549579
411,700,0.02724204083676721,21,1.0,1.0,2.6531821878932472e-05,2.26777089424028,0.0010096908985171267,0.4464974310932597,0.5051847051198963
412,800,0.024930281260828958,22,1.0,1.0,4.358146689039698e-05,2.35245026580987,0.0015036451577185713,0.44905836948628614,0.5056707712248866
413,500,0.03563021650954709,21,1.0,0.7,8.299496056501453e-05,2.228048207389256,0.02100698249291323,0.42114189736810426,0.5085871678548283
414,600,0.027164783033525743,22,1.0,0.6,1.0058735324166039e-07,2.2909103303409006,0.0011958760848154266,0.41242762237780534,0.5016202203499676
415,700,0.024277191067367622,13,1.0,1.0,2.001645689476362e-05,2.2533193104904217,0.0018122424005978454,0.4376517121852416,0.5058327932598834
416,500,0.025569717066133774,22,1.0,0.8,5.5702435339946366e-05,2.3289533937350337,0.0013452498832928898,0.4264932254155393,0.5038885288399222
417,700,0.02083140094484628,23,1.0,1.0,1.4258576610907054e-05,2.3057799186589945,0.001156392013080932,0.44919684799005344,0.5061568373298768
418,600,0.02638461142205793,21,1.0,1.0,3.031077266343638e-05,2.2353286365657006,0.0015822312296506636,0.4473115282965037,0.5050226830848995
419,1400,0.022319083273069387,22,1.0,1.0,9.725058233158503e-06,2.265421497585851,0.0026147535870681446,0.447781336688225,0.505346727154893
420,500,0.027874775460215488,21,1.0,1.0,6.699643299904357e-05,2.198996139364894,1.853267298742828,0.44265324038398085,0.5048606610499028
421,500,0.029059975292695838,23,1.0,1.0,4.6862576190072806e-05,2.34251015763907,0.0011506372950367296,0.44837836221848026,0.5069669475048607
422,700,0.025424789529165055,22,1.0,1.0,0.00014328199192423943,2.4392394267309343,0.0010003841637494547,0.44532965553586673,0.5048606610499028
423,600,0.026755654435537277,21,1.0,1.0,2.5156104931911763e-05,2.292658124925411,0.0014905881467784496,0.4461433206539945,0.5055087491898899
424,700,0.023794063133564598,25,1.0,1.0,3.902306160941207e-05,2.313029383937223,0.10011915237030325,0.4457290844454536,0.5046986390149061
425,500,0.030120068287559785,21,1.0,1.0,1.7660282947874207e-05,2.2773197899052366,0.0013171882972245288,0.4449947112042633,0.504050550874919
426,900,0.024933032899921544,22,1.0,1.0,8.565470377474251e-05,2.2400450044887883,0.002138440406622217,0.4457500738022177,0.5022683084899546
427,500,0.027432137502432452,22,1.0,1.0,1.1940455375800569e-05,2.2577020543819524,0.0010014446566677427,0.4460075121479073,0.504050550874919
428,1100,0.026044244122792923,22,1.0,1.0,3.0297858398853793e-05,2.321938828409508,0.0018027432743292127,0.4474239978865084,0.5059948152948801
429,800,0.02432497764708684,23,1.0,1.0,5.409769159212193e-05,2.3586792531402723,0.0013165523128062426,0.4444522400776297,0.5025923525599482
430,600,0.02659779126479731,21,1.0,1.0,0.08596064774882012,2.2191113787277694,0.003871673645026968,0.44845338438637977,0.507453013609851
431,700,0.02148668161190792,22,1.0,1.0,0.00011366661284818993,2.408380226523057,0.0011959139603366187,0.4443535599768053,0.5027543745949449
432,500,0.02573487703131127,21,1.0,1.0,0.14094914682385598,2.2867265047282883,0.004582777300137255,0.4496767077973975,0.5095593000648088
433,500,0.025855588322608453,20,1.0,1.0,0.19862306556202805,2.2719188570397724,0.005036846549070072,0.44555362790233916,0.5085871678548283
434,500,0.02514072324725527,21,1.0,1.0,0.09922275721663804,2.2880604774456823,0.0032734638714884794,0.4491768411783799,0.5095593000648088
435,500,0.025840714138201607,21,1.0,1.0,0.19443047447578302,2.2529592415299247,0.006230734678099982,0.4481545219665457,0.5097213220998056
436,500,0.026895265743159633,20,1.0,1.0,0.10978126679698991,2.0679522205197993,0.004347375355323221,0.446243519558375,0.5056707712248866
437,500,0.024715558564743317,21,1.0,1.0,0.13475885957334027,2.289013357616593,0.2635892281945374,0.4469389128060855,0.5090732339598185
438,500,0.027906973859423177,21,1.0,1.0,0.07056286218636817,2.2378658787541594,0.004652925554550139,0.4485084191494571,0.5063188593648736
439,500,0.02625431564851893,21,1.0,1.0,7.043225567111968e-06,2.2646114419371273,0.003695032333404107,0.4425619474651898,0.5009721322099806
440,500,0.023539483803043406,20,1.0,1.0,2.2992955389460357e-05,2.2997587419874894,0.005522006622624607,0.44690850438866153,0.5050226830848995
441,500,0.025331122919097584,21,1.0,1.0,0.15467710557128014,2.2763897886383035,0.0064100276223482185,0.44756234120246957,0.5098833441348023
442,600,0.027315727608856026,20,1.0,1.0,1.7163191932058708e-05,2.2250247142574797,0.004435331632978196,0.44513589331813597,0.5017822423849644
443,500,0.025705743318173994,21,1.0,1.0,3.597618266089702e-05,2.177388385037438,0.005759207664234484,0.44363748760778715,0.5011341542449773
444,600,0.02917204651895282,23,1.0,1.0,0.13568504010753968,2.256543441104624,0.007610979567597832,0.44674864850833035,0.5082631237848347
445,500,0.019954318420692417,21,1.0,1.0,1.4171979101368704e-05,2.206939174895769,0.0016130939048263075,0.4427624929498026,0.5016202203499676
446,600,0.024293894845726645,20,1.0,1.0,0.07191282198932471,2.3057965201567945,0.0030468930276549584,0.44945831259874697,0.509397278029812
447,600,0.023009574253393582,20,1.0,1.0,0.07597213276458431,2.3279825044098694,0.003613014811642473,0.44893643651931286,0.5082631237848347
448,600,0.02407354163880591,19,1.0,1.0,0.06533072550908338,2.3044240914812875,0.00238455312574541,0.44782527689100987,0.5063188593648736
449,600,0.024881881703678926,20,1.0,1.0,0.09889097893164116,2.33871334758427,0.0046424885940410665,0.44641713443305436,0.5076150356448477
450,600,0.024147062263404656,14,0.9,1.0,0.10347843874360155,2.2933010621390393,0.003871919392950813,0.4355237286690314,0.5085871678548283
451,600,0.023664003216207388,19,1.0,1.0,0.13423906503382801,2.318456639521184,0.002121916431053729,0.4473764725007913,0.5085871678548283
452,700,0.02493466419381634,20,1.0,1.0,8.187469017294152e-06,2.3877424365988396,0.0028622513277298165,0.4433381821292231,0.5034024627349319
453,600,0.02647783144392751,20,1.0,1.0,2.9242477166619323e-05,2.308449475214721,0.005201916721141735,0.44540554486946843,0.5043745949449125
454,700,0.025691110397156457,20,1.0,1.0,2.3174452984899196e-05,2.3462147676642675,0.00682975922345342,0.44758869604788615,0.5064808813998704
455,600,0.02802771573424603,20,1.0,1.0,0.0002672168659993084,2.2792987260954023,0.0019193232125513887,0.44301213685709256,0.5022683084899546
456,700,0.024404574838228738,19,1.0,1.0,0.06956387966896865,2.1871824930048978,0.0013830286702157446,0.44981262899207514,0.509397278029812
457,600,0.02243493127139549,19,1.0,1.0,0.05237119598590129,2.1627849888782458,0.0033710633996233094,0.4429202574693236,0.5030784186649384
458,500,0.0241174931272699,19,1.0,1.0,0.06629159029421039,2.1850909545714194,0.0016687242542685094,0.4471801386333965,0.5043745949449125
459,700,0.024657246290393033,21,1.0,1.0,0.0828973546056791,2.193528971139884,0.0014172055392501783,0.4430939701138344,0.5024303305249513
460,500,0.02297712744206965,21,1.0,0.9,0.09210643788991207,2.14077743537793,0.14687615565728704,0.432352956916038,0.5037265068049255
461,700,0.023784927827689546,19,1.0,1.0,0.12876246919856738,2.1780691932225347,0.0023806351522532828,0.4409195973518532,0.5017822423849644
462,800,0.025108899303161042,18,1.0,1.0,0.05851048297393834,2.1988508965144002,0.004240612752353524,0.44459186320993815,0.5042125729099157
463,600,0.024213836688721162,21,1.0,1.0,6.165559968358756e-05,2.216841930372879,0.0028001606821445365,0.45091335062845167,0.5069669475048607
464,600,0.02354060484208412,21,1.0,1.0,4.4228297914184333e-05,2.216598998492535,0.0019671291744510068,0.4454730371224973,0.5034024627349319
465,600,0.0218406987551413,21,1.0,1.0,0.00040155911549988565,2.1972217318901492,0.002633963953832034,0.4455912319066094,0.5027543745949449
466,600,0.02429648878807712,21,1.0,0.8,0.08117420498569838,2.2269125766883717,0.0031467041067009807,0.42638129862221064,0.5063188593648736
467,600,0.022972216576097014,21,1.0,1.0,0.15963173770255557,2.163319116398758,0.0017523599191831398,0.44870211249024033,0.5100453661697991
468,500,0.024446164045039756,22,1.0,1.0,9.669848743915083e-05,2.2113733444511796,0.0028888821861102303,0.44751226570779373,0.5048606610499028
469,600,0.02479205467532815,21,1.0,1.0,0.00019999565825311902,2.233195699061248,0.00309465810880538,0.4434954573915506,0.501296176279974
470,500,0.02434456698188242,22,1.0,1.0,0.061772819596524246,2.244881362685676,0.0014225517954743407,0.44626469353723336,0.5055087491898899
471,500,0.03156701590525254,21,1.0,1.0,5.496101828308204e-05,2.2124469573484067,0.002209906293161508,0.4488151691094826,0.5056707712248866
472,500,0.023403860133436157,22,1.0,0.9,3.855746812176725e-05,2.1462714271444217,0.0016233814681231237,0.4320980943580053,0.5032404406999352
473,600,0.025302529007075716,18,1.0,1.0,0.03663007899130733,2.005931604327124,0.001401746079844931,0.4495285322708044,0.5046986390149061
474,500,0.02534394852230193,22,1.0,1.0,0.03746499980533407,2.060074114128394,0.0014302476299715163,0.44419628635730035,0.5
475,600,0.020656486577448924,18,1.0,1.0,0.025285111230551303,2.2408907399626643,0.0013020862960939309,0.4511971830742943,0.5095593000648088
476,600,0.020420985396714948,18,1.0,1.0,0.01284908596478397,2.925103501277742,0.001142235292591533,0.44167846678854256,0.508101101749838
477,600,0.02551003000640355,18,1.0,1.0,0.02099764299306738,2.2348873215712937,0.0012166988085995025,0.44793463681396134,0.5056707712248866
478,600,0.021404925169266318,18,1.0,1.0,0.021325994704914336,2.250406935705943,0.0010003945283935797,0.4468894178910823,0.5055087491898899
479,600,0.018964991400088217,17,1.0,1.0,0.02298384360017769,2.2493341586635642,0.0013224403883418496,0.45116839432741473,0.5097213220998056
480,600,0.02045948801673697,17,1.0,1.0,0.015306915327418192,2.182297334355549,0.0012750486403616543,0.4490102225740425,0.5069669475048607
481,600,0.019222989741461836,17,1.0,1.0,0.024752763138977667,2.2052051619255786,0.0011617972254162037,0.44733580623532804,0.505346727154893
482,700,0.019930362667764837,18,1.0,1.0,0.029556043604558963,2.229354001875227,0.0010001146497254395,0.45103951250218416,0.5090732339598185
483,700,0.0198612620187911,17,1.0,0.6,0.024712968541778,2.237271711147124,0.001104175374415971,0.40975138756234064,0.5025923525599482
484,700,0.02102093413028678,19,1.0,1.0,0.017832817440988438,2.2223837303078686,0.0013302838397819654,0.44657093369358397,0.504050550874919
485,800,0.01967759106002265,17,1.0,1.0,0.02640197817230638,2.1938180894890493,0.0011143830565599072,0.44818859601655364,0.5055087491898899
486,700,0.020519008005020732,18,1.0,1.0,0.033893608528567605,2.222737188238146,0.0015057572150390486,0.4496725044397618,0.5079390797148412
487,1800,0.0198446835149797,17,0.9,1.0,0.026209800025561173,2.2414957107348648,0.0010347470525328927,0.43934536155209586,0.5069669475048607
488,700,0.020870085975643556,17,1.0,1.0,0.01976323068861462,2.2098078902604468,0.0013128402094576012,0.4487752529826772,0.507453013609851
489,700,0.018489992576528908,18,1.0,1.0,0.00015039474610236087,2.2487612022594075,0.0010246324160091602,0.44457877449247346,0.5032404406999352
490,700,0.01899881997719639,18,1.0,1.0,6.531405270149412e-05,2.227255520112709,0.0013052811274038404,0.4462926079190648,0.5043745949449125
491,1000,0.01816783085164439,16,1.0,1.0,0.039741246812580934,2.2606163392297915,0.0015533154538723466,0.442150909624831,0.5032404406999352
492,700,0.02181550257985227,18,1.0,1.0,0.014616207029231056,2.1919360972071966,0.0011665300113979935,0.4460583581846664,0.504050550874919
493,600,0.02087943810199807,17,1.0,0.8,0.030072341292121087,2.21895076188828,0.0010010013201877182,0.4249040860415159,0.5063188593648736
494,1700,0.022518875212225425,17,1.0,1.0,0.010390722381530635,2.7899373039009903,0.0017354473982560423,0.4441766166727075,0.508101101749838
495,800,0.017690722576178115,18,1.0,1.0,0.03939688957448999,2.2533748376075446,0.0013680278097451136,0.44382629775493704,0.5022683084899546
496,600,0.02035149192327082,18,1.0,1.0,4.764063801870342e-05,2.170721862722235,0.0011666904792809528,0.4445558783795316,0.504050550874919
497,700,0.019145822497658907,17,1.0,1.0,9.241761415306148e-05,2.239237837933657,0.001007000193559465,0.44183340002201293,0.5014581983149708
498,700,0.02005785383751625,16,1.0,1.0,7.136304088081955e-05,2.580815618903757,0.0015299673518337563,0.44382618349595043,0.5051847051198963
499,600,0.021829073241891626,19,1.0,1.0,0.01643795867520332,2.262591800712872,0.0019380586591480552,0.4497918271155974,0.508101101749838
500,600,0.02192621638202929,19,1.0,1.0,0.020995380292247498,2.2058869110148787,0.001922387167859098,0.44508589127684206,0.5034024627349319
501,600,0.021437301704045713,18,1.0,1.0,0.012488915607773671,2.2574498766736983,0.001963953457521101,0.44642316323593817,0.5043745949449125
502,600,0.02105522469137463,19,1.0,1.0,0.019863331496889246,2.224494881546453,0.0016962533573989945,0.4455518437227028,0.5030784186649384
503,700,0.02219643875032912,18,1.0,1.0,0.025449527691092568,2.2465481141207455,0.0014849684506118355,0.4491275963137353,0.5069669475048607
504,600,0.021054366997396375,18,1.0,1.0,0.011264043841030106,2.227242921071535,0.0012915023614775186,0.4508484787774139,0.5077770576798445
505,600,0.021128575529574836,18,1.0,1.0,0.018463907006910144,2.180017790584668,0.002308943104468704,0.44667992551759234,0.5051847051198963
506,600,0.020481848527654327,18,1.0,1.0,0.008797366216481476,2.6911544193733925,0.001791364739348396,0.44418276934375167,0.5079390797148412
507,600,0.01952323075225015,18,1.0,1.0,0.011652489595490072,2.2677270446304862,0.0014437548562501938,0.44493169980976716,0.5037265068049255
508,600,0.02120775532077201,19,1.0,1.0,0.0122156690487181,2.210998182138629,0.0016312994337064504,0.44653906161251183,0.504050550874919
509,600,0.021851625746499605,17,1.0,1.0,0.014650076286302998,2.261324960680236,0.0013214608348924353,0.4518896359325914,0.5103694102397927
510,700,0.020659997824869672,16,1.0,1.0,0.010130394573789074,2.1919999172046865,0.0012014178432401825,0.4438044940295187,0.5025923525599482
511,600,0.021524329862719398,17,1.0,1.0,0.015307782696658941,2.221679520315602,0.0013662584349509181,0.4504222876150769,0.508749189889825
512,600,0.021317121785511706,17,1.0,1.0,0.00808219614417659,2.220315077722294,0.0013163137986356439,0.44432971185580206,0.5025923525599482
513,800,0.02210830968877576,17,1.0,1.0,0.01709863349958973,2.2003866705783874,0.0012867364785195548,0.4463596724441216,0.5042125729099157
514,700,0.022694815646355244,16,1.0,1.0,0.0067079124632623425,2.2311588316190343,0.0014234036838674977,0.44258986160207775,0.5021062864549579
515,600,0.020188455713768594,17,1.0,1.0,0.013572007661988142,2.238442887079887,0.001303233435264682,0.4442586520864938,0.5024303305249513
516,700,0.02176704526239063,17,1.0,1.0,0.004997106414143447,2.2096428144661715,0.0015466394977453315,0.448078985871098,0.5071289695398574
517,600,0.020732166671518646,17,1.0,1.0,0.027843714931750297,2.151673362539038,0.0010061490007331972,0.45011394426175283,0.5076150356448477
518,600,0.020802808598450576,17,1.0,1.0,0.03279641123072126,2.1430775695862327,0.0011053939894484204,0.45143498522126196,0.5085871678548283
519,600,0.020702769592531475,17,1.0,1.0,0.03039285087226847,2.1317176267405995,0.001004430171893755,0.4446640558373824,0.5029163966299417
520,600,0.02130944137566751,16,1.0,1.0,0.014955964298693175,2.1715939740708112,0.00101367179616424,0.4449240147570845,0.5034024627349319
521,600,0.021499725156084403,17,1.0,1.0,0.030274417696974844,2.106661884518385,0.0011815197527185767,0.4477101333244938,0.504050550874919
522,600,0.020293115602497334,17,1.0,1.0,0.021411779088071608,2.1018917076215224,0.0011485055642318771,0.446641316073545,0.5037265068049255
523,600,0.02004004877694238,17,1.0,1.0,0.03265522337419692,2.167616765172668,0.0010114828118444389,0.4478042996148354,0.5063188593648736
524,600,0.019775857159601874,16,1.0,1.0,0.017835920256742025,2.119139300180719,0.0012009029292248637,0.4453568042979021,0.5032404406999352
525,600,0.022211261340568198,16,1.0,1.0,0.024976239849120684,2.1293380082154116,0.0011489067517963644,0.44538863260756184,0.5029163966299417
526,600,0.020643691081465246,17,1.0,1.0,0.01101625442121291,2.1531992037910825,0.001324201506289243,0.44778132466931814,0.5050226830848995
527,600,0.02102466748174157,17,1.0,0.7,0.04282601676637691,2.1544250387009347,0.0011509421384800955,0.421607045249031,0.5098833441348023
528,600,0.019438693283020253,17,0.9,1.0,0.01635598647505746,2.141204171681703,0.0015185335128085186,0.4421875270328477,0.508749189889825
529,600,0.02073385078590145,17,1.0,1.0,0.02413842180517564,2.1266882313869355,0.0010104555910289412,0.4422959252993361,0.5016202203499676
530,600,0.021778934738616265,17,1.0,0.9,0.03332388314994729,2.100855670509766,0.0012923247066462197,0.43328808878361563,0.5055087491898899
531,600,0.02010766059760985,17,1.0,1.0,0.01033248304334733,2.2495447621793745,0.0011456210207953438,0.44684064748494495,0.5034024627349319
532,600,0.022593941816475983,17,1.0,1.0,0.01847919171870943,2.2255533301023864,0.001001132026584895,0.44904090765986515,0.5063188593648736
533,600,0.021341360447737684,15,1.0,1.0,0.03390241499925892,2.157078409995054,0.0013892590975953247,0.4404928517859592,0.5009721322099806
534,600,0.02073419559136455,18,1.0,1.0,0.008110873408388291,2.243037044844701,0.0016367533009587877,0.4480952273650704,0.5061568373298768
535,600,0.01952320515760131,17,1.0,1.0,0.015040806628021208,2.263714798539335,0.0012614984386165036,0.4495203589007964,0.5063188593648736
536,600,0.021252265320856178,17,1.0,1.0,0.04636411695513408,2.223408082563395,0.0010015216131781528,0.4452570016625144,0.5045366169799093
537,600,0.0221592019771636,16,1.0,1.0,0.0030794193746021795,2.246795351959624,0.001465004109280805,0.44572609288992543,0.5061568373298768
538,700,0.020567852114693565,17,1.0,1.0,0.023714486934591248,2.0265598779140648,0.0011692506920594693,0.44265297618625704,0.499351911860013
539,700,0.018721928631212838,18,1.0,1.0,0.04586676943771679,2.2065880400832913,0.0013116275483092664,0.4457879411900643,0.5058327932598834
540,700,0.020008129345432373,18,1.0,1.0,0.03187574335088702,2.2665936103182127,0.0017646667586982323,0.44530504293805495,0.5045366169799093
541,600,0.02113609461202728,18,1.0,1.0,0.013365396365058872,2.243816380949375,0.0011322064676636766,0.4476618806828628,0.5055087491898899
542,600,0.02157275440380519,17,1.0,1.0,0.021088854031413598,2.2268361524280342,0.0015195401700249975,0.4523594915152831,0.5095593000648088
543,600,0.02179910885326578,17,1.0,1.0,0.020489410377968177,2.2652850581186565,0.0020320555906459415,0.44833342277557947,0.5066429034348672
544,600,0.021965689283843307,17,1.0,0.9,0.025970183737557825,2.234812952999791,0.001669076779979412,0.4324372541169963,0.5056707712248866
545,600,0.02301025744475412,16,1.0,1.0,0.015673788072409295,2.074549792351214,0.0015134912741307457,0.4429466980319998,0.5016202203499676
546,600,0.021392809081778905,17,1.0,1.0,0.006102803693671875,2.453109197698093,0.0013590440856265289,0.44742330122429924,0.5077770576798445
547,600,0.02262027994900346,10,1.0,1.0,5.817672800861905e-07,2.2565527933328515,0.0017939651767006782,0.42707927590050176,0.5082631237848347
548,600,0.020654944936404903,17,1.0,1.0,0.01958834838236253,2.274647522961865,0.001516512489068324,0.4522857938072988,0.5095593000648088
549,600,0.020764074013304795,16,1.0,1.0,0.010799358739854483,2.2789945906293916,0.0016277613610805324,0.44813708602457125,0.5079390797148412
550,600,0.020271981355027408,17,1.0,1.0,0.021572164790945366,2.2708781431190794,0.002087519260253316,0.44814195330304596,0.5061568373298768
551,600,0.021472638330941308,17,1.0,1.0,0.03300574399346634,2.2720221258146824,0.001178072217132604,0.45408859660615714,0.5116655865197667
552,600,0.02161606367935494,17,1.0,1.0,0.03601176152997534,2.2772865886614246,0.0012850284969376088,0.445665130361907,0.505346727154893
553,600,0.020825880901553503,17,1.0,1.0,0.02780349473227969,2.2842340627881845,0.0010005323708436353,0.44766699481227074,0.5059948152948801
554,600,0.022273758743513485,17,1.0,1.0,0.0493467193127644,2.255762062966517,0.0015692375478357692,0.44628677141448464,0.5061568373298768
555,600,0.021567080634187608,16,1.0,1.0,0.018939636871662235,2.4324065433667914,0.5137529468315003,0.4507141734032491,0.5095593000648088
556,600,0.022562170496805797,15,1.0,1.0,0.015102441514087827,2.2734438801227155,0.19570557887167414,0.4387000382584276,0.5017822423849644
557,1300,0.02122990870730031,16,1.0,1.0,0.010456323969299278,2.439976140330007,1.64366134020423,0.4417043448923799,0.5077770576798445
558,600,0.022253372754897804,15,1.0,1.0,0.019838197833890812,2.5003644054298184,1.0535457130324477,0.44221030541597256,0.5079390797148412
559,600,0.021506534392763167,16,1.0,1.0,0.013125397017627443,2.2258322456794284,0.002216998385564371,0.44458065395288277,0.504050550874919
560,600,0.0217650925706345,16,1.0,1.0,0.018001354631355996,2.475344660799176,0.3071485310372003,0.44511252948532515,0.5069669475048607
561,600,0.019981328702030322,18,1.0,1.0,0.03653867112198242,2.547973993805716,0.13736885753970968,0.4424038256538501,0.5063188593648736
562,600,0.02294018533239902,18,1.0,1.0,0.009333443445841928,2.2781453171378505,0.0019129042890101801,0.44733836853815284,0.5056707712248866
563,700,0.021124964130804866,16,1.0,1.0,0.023793313494535614,2.255308051552156,0.0014807851570689705,0.44361457707132007,0.5055087491898899
564,600,0.020304843752367713,17,1.0,1.0,0.01968295267046027,2.0437357602288952,0.0013031528373661342,0.4426425112596122,0.5004860661049902
565,700,0.021654909378677933,16,1.0,1.0,0.04799291633140795,2.239240418194538,0.0017786592281010109,0.4447493574153996,0.5045366169799093
566,600,0.03849707178475634,18,1.0,1.0,5.910822184516431e-08,2.433300345727587,0.0015002116696478146,0.44720951348040955,0.5055087491898899
567,700,0.022209084027828216,17,1.0,1.0,0.012777527392599236,2.6340233820555063,0.00121235576302475,0.4440837294898729,0.5071289695398574
568,1100,0.01953714572909307,17,1.0,1.0,0.029925088982691837,2.270630809892873,0.0016615036774299187,0.4476140623583283,0.5066429034348672
569,600,0.02081765795754218,18,1.0,1.0,0.021914264838978355,2.2929650401576005,0.0013404028655040127,0.4447998607453072,0.5035644847699287
