trial,n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,f1_macro,accuracy
143,1800,0.040985793879441096,140,23,100,1.0,1.0,0.4870012765230357,0.004653981252121025,0.4247898863639927,0.516850291639663
144,1800,0.04257993390915122,140,23,150,1.0,1.0,0.28505586706707897,0.3863085785196972,0.41941820131352325,0.5217109526895658
145,1700,0.04491770053264793,150,24,100,1.0,1.0,0.7074144651183808,0.4368459187647913,0.4297632091313535,0.5189565780946209
146,1700,0.04536414086369633,150,24,100,1.0,1.0,0.7435932125678119,0.44569160313006756,0.43073570848105414,0.5189565780946209
147,1700,0.04490260121654077,150,24,100,1.0,1.0,0.4497931114134514,0.49960478491135,0.4294420656887072,0.5197666882696047
148,1600,0.04480468049980201,150,24,100,1.0,1.0,0.6723944219594626,0.3225467582732996,0.42621014253833805,0.520252754374595
149,1700,0.04593988556223534,150,24,100,1.0,1.0,0.9308201539181931,0.42712173528715075,0.4298701082100558,0.5189565780946209
150,1600,0.04612896814829951,150,25,100,1.0,1.0,0.9796413690812283,0.36850975822020215,0.42835904090263605,0.5200907323395982
151,1700,0.045544259113233475,150,25,100,1.0,1.0,0.9032964005179733,0.36792047290263047,0.4235975287223967,0.5178224238496435
152,1600,0.044276329481534635,140,24,100,1.0,1.0,1.5112334806993635,0.42865764407213486,0.42576273955043353,0.5183084899546339
153,1600,0.047367345003980474,150,25,100,1.0,1.0,0.7492445049576552,0.33775330043769325,0.4292253682986842,0.5178224238496435
154,1600,0.046402425518438414,150,25,100,1.0,1.0,0.7253665387812719,0.32309688668336733,0.4275486067812572,0.5199287103046014
155,1700,0.04702872771379482,150,25,100,1.0,1.0,0.9633229307976242,0.4967621407998808,0.4269010315105873,0.5217109526895658
156,1700,0.04358050976924012,140,25,100,1.0,0.6,0.43370029971355195,0.38388561590972786,0.42138397586097626,0.5157161373946857
157,1500,0.04563127258893044,150,24,100,1.0,1.0,0.7993254669195633,0.3403924978147364,0.42476789307358503,0.5178224238496435
158,1600,0.047541427908671746,140,25,100,1.0,1.0,1.257087447004632,0.4398659996113796,0.4271049400483937,0.5183084899546339
159,1700,0.04207521677289938,150,24,100,1.0,1.0,0.6602825473102114,0.3906348335735441,0.4276800211447478,0.5218729747245625
160,1700,0.05010967821621054,150,24,100,1.0,1.0,0.495755884600886,0.2728226100413125,0.42788647907936045,0.5176604018146468
161,1700,0.04342129949236915,150,25,100,1.0,1.0,0.37261837880268034,0.4298227088183599,0.43041438600897663,0.5183084899546339
162,1600,0.04300818712559977,150,25,100,1.0,1.0,0.4092598632172219,0.4380676909826302,0.4259446198833816,0.5186325340246274
163,1700,0.041232555077191,150,25,100,1.0,1.0,0.571209046193138,0.4998010947876681,0.43182295419114736,0.520900842514582
164,1700,0.041294734044795195,150,25,100,1.0,1.0,0.5354036871409055,0.3472796194426335,0.42836629112075064,0.5204147764095917
165,1700,0.04127838619963923,140,25,100,1.0,1.0,0.5646523622966889,0.48994634285566957,0.42967073042534104,0.5204147764095917
166,1700,0.042659895122182746,140,24,100,1.0,1.0,0.5867789969833072,0.4931573225525474,0.42622517584253866,0.5196046662346079
167,1800,0.04072551940952865,140,25,100,1.0,1.0,0.35868284472692885,0.43056843080733126,0.4225586043687732,0.5197666882696047
168,1700,0.04444084435242205,140,24,100,1.0,1.0,0.7091221216180779,0.40560443040509203,0.4279699439610641,0.5196046662346079
169,1200,0.04205487985207483,150,24,110,1.0,1.0,0.460117718807304,0.4940682368534684,0.4227277922681627,0.5207388204795852
170,1800,0.043877787783184234,140,25,100,1.0,1.0,0.39565002943723465,0.4355823030547625,0.4273590155773219,0.5187945560596241
171,1700,0.041463159130546275,150,25,100,1.0,1.0,0.5413044503750426,0.335547875678134,0.4227218946699541,0.5170123136746597
172,1700,0.040023282125894906,150,25,100,1.0,1.0,0.7956986421269494,0.3807104507096536,0.4288186552049618,0.5186325340246274
173,1700,0.0400277490669963,150,24,100,1.0,1.0,0.792961925120576,0.3906218817170031,0.4294955157141767,0.5184705119896306
174,1700,0.04008772921943226,150,25,100,1.0,1.0,0.7674484476864161,0.39211459095163004,0.42597236814238015,0.5196046662346079
175,1600,0.039051251253459825,150,24,100,1.0,1.0,1.0525911181112084,0.4990561954241524,0.4276824762881432,0.520252754374595
176,1700,0.04323782210309584,150,25,100,1.0,1.0,1.3745253999770932,0.3102620577154537,0.42741269832621925,0.5186325340246274
177,1800,0.04488076464583745,140,24,100,1.0,1.0,0.6390108119864182,0.44009183702129495,0.42775028338450566,0.5183084899546339
178,1700,0.047112130517422336,150,25,100,1.0,1.0,0.8637326103876818,0.3692483978854394,0.4267556924010479,0.5204147764095917
179,1700,0.03915941539974295,150,24,110,1.0,1.0,0.6322353066789802,0.4049038047245523,0.425447240486107,0.5200907323395982
180,1800,0.04036427381742367,140,23,100,1.0,1.0,0.3643018931841037,0.3115850764396993,0.4256214883647859,0.5184705119896306
181,1800,0.04153887626927793,150,24,100,1.0,1.0,0.457741496200333,0.44991051911421714,0.4256418979238041,0.5170123136746597
182,1800,0.04245589322185612,150,24,100,1.0,1.0,0.801569176411489,0.3560771709698132,0.4250875212844329,0.5192806221646143
183,1600,0.04522949116600339,150,25,100,1.0,1.0,1.1188445558037157,0.4038454740085017,0.4221580077455374,0.5189565780946209
184,1700,0.04331707425976667,160,23,100,1.0,1.0,0.5931377297186358,0.44961208577348005,0.42715523043497594,0.5186325340246274
185,1800,0.0411195052226646,150,12,100,1.0,1.0,0.49353418994821885,0.37120770193002134,0.420877941068494,0.5225210628645496
186,1700,0.039508054955961346,140,24,100,1.0,1.0,0.8774408552855344,0.32807707954180376,0.42324516585532485,0.5197666882696047
187,1800,0.04401438172707919,160,25,100,1.0,1.0,0.7247632501354029,0.019317408273781367,0.4213107484388156,0.5170123136746597
188,1500,0.04768216048191619,150,24,100,1.0,1.0,0.41669690599485004,0.4930619595949015,0.42413762945711325,0.5184705119896306
189,1600,0.04591750280039988,140,15,110,1.0,1.0,0.5669294620027672,0.416447974976655,0.42347145763970806,0.5207388204795852
190,1700,0.04225912229107478,150,25,100,1.0,1.0,0.0016051789854424272,0.2887515460790388,0.42990972349103695,0.5196046662346079
191,1700,0.042791442812246,150,25,100,1.0,1.0,0.3434735449634263,0.24735546348436777,0.4298755792859546,0.5184705119896306
192,1700,0.04281648639396933,150,25,100,1.0,1.0,0.26834246069234097,0.2657962022741251,0.424682991441749,0.5176604018146468
193,1700,0.042094954599911166,150,25,100,0.6,1.0,0.3426911765849901,0.2267170564589837,0.42747518235826715,0.5205767984445885
194,1700,0.04041473132010043,150,25,100,1.0,1.0,0.43045341446613145,0.29284062936874067,0.4236917054510814,0.5196046662346079
195,1600,0.044454563977981455,150,25,100,1.0,1.0,0.659541318089543,0.3307630997322101,0.4259979060463106,0.5204147764095917
196,1700,0.04551292849089999,150,25,100,1.0,1.0,0.002137682795834537,0.2508496222817153,0.4281099755291154,0.520252754374595
197,1700,0.03824993023092291,150,14,100,1.0,1.0,0.5021260989488284,0.3695715174126626,0.4297886298364915,0.5191186001296176
198,1700,0.03835150443562527,140,11,100,1.0,1.0,0.9570122593129873,0.2935310459130868,0.41768963583293095,0.5218729747245625
199,1600,0.037019266162887365,150,25,100,1.0,1.0,0.304576628214336,0.38090692219123146,0.4256449371859261,0.5196046662346079
200,1700,0.04022685200222358,150,24,100,1.0,1.0,0.5733426765450127,0.34908944333719816,0.4228639593396862,0.5197666882696047
201,1800,0.040936326756855025,150,13,100,1.0,1.0,0.5008203322015068,0.44355392880113825,0.4266298270335249,0.5212248865845756
202,1700,0.04364473216968088,150,23,100,1.0,1.0,0.3628335525482693,0.37360871264754214,0.42808142097410395,0.5184705119896306
203,1800,0.03866554835071433,150,25,100,1.0,1.0,0.727385274588019,0.4473032078670552,0.43142929903522775,0.5200907323395982
204,1700,0.03827334176902226,140,25,100,1.0,1.0,0.7097671677515794,0.40785993295064726,0.4228727546380046,0.5192806221646143
205,1700,0.0398949380988282,150,25,100,1.0,1.0,0.8256554481367295,0.31135797063335563,0.4217532329705516,0.5173363577446533
206,1600,0.038815859983643945,150,14,100,1.0,1.0,1.194723084585207,0.34974206601792923,0.4259342484638875,0.5189565780946209
207,1800,0.042229800141538175,150,25,100,1.0,1.0,0.2299972063882822,0.4509510953082439,0.4265214446410243,0.5189565780946209
208,1700,0.04076032939294293,160,24,110,1.0,1.0,0.6605305620260162,0.39022739016576896,0.4290988489743799,0.5223590408295529
209,1700,0.03945743277601734,160,24,110,1.0,1.0,0.745810992313376,0.2599075118479565,0.42617266721402985,0.5210628645495787
210,1700,0.03652597240395749,160,24,110,1.0,1.0,0.00148160940772471,0.21601269434166534,0.42356855862542964,0.5200907323395982
211,1700,0.04112136024331806,160,25,100,1.0,1.0,0.59453733624751,0.40819205612612597,0.42684131874551884,0.5184705119896306
212,1000,0.04270683863123403,150,24,100,1.0,1.0,0.9705720477887658,0.3800042587034825,0.4334696720953699,0.5220349967595593
213,800,0.04300627246542632,150,24,100,1.0,1.0,0.9195531979029996,0.3305417870130841,0.4255744395381759,0.5200907323395982
214,1600,0.04217989177545823,150,24,170,1.0,1.0,0.9713178329930685,0.45591994306840505,0.4230416024081318,0.524303305249514
215,900,0.0452121995269431,160,25,100,1.0,1.0,0.7140424861787891,0.2951664558825243,0.430257108678793,0.5199287103046014
