trial,d_model,n_heads,n_layers,ff_mult,dropout,attn_dropout,token_dropout,lr,weight_decay,warmup_ratio,min_lr,step_size,gamma,label_smoothing,focal_gamma,batch_size,epochs,grad_clip,patience,alpha0,alpha1,alpha2,alpha_vec,f1_macro,f1_c0,f1_c1,f1_c2,precision_c0,precision_c1,precision_c2,recall_c0,recall_c1,recall_c2,precision_macro,recall_macro,accuracy
84,192,6,8,5,0.15000000000000002,0.3,0.15000000000000002,0.0002544027609752364,0.0018018735831609096,0.060000000000000005,2.123228572176739e-05,10,0.5,0.1,1.2000000000000002,128,40,1.5,15,0.8500000000000001,1.4500000000000002,1.2000000000000002,"0.8500,1.4500,1.2000",0.4779305855353426,0.5432047844916478,0.34903572557698387,0.5415512465373962,0.6621417797888386,0.3670212765957447,0.43784994400895855,0.4604895104895105,0.33273056057866185,0.7096188747731398,0.48900433346451394,0.5009463152804373,0.4928710304601426
86,192,12,10,5,0.1,0.2,0.1,0.0007422286871894613,0.0010707087950670069,0.05,1.940286587100828e-05,10,0.5,0.1,2.5,128,40,1.5,15,1.0,1.4,1.25,"1.0000,1.4000,1.2500",0.47700503962214436,0.5441783649876135,0.3434473854099419,0.5433893684688778,0.6643145161290323,0.36970118137595553,0.43506729719898146,0.4608391608391608,0.3206751054852321,0.7235329703569268,0.48969433156798975,0.5016824122271065,0.4935191186001296
87,192,6,7,6,0.15000000000000002,0.25,0.05,0.00018208732209535507,0.002555817107454242,0.02,1.57490918800851e-05,10,0.30000000000000004,0.1,1.0,128,40,0.0,15,0.75,1.35,1.3,"0.7500,1.3500,1.3000",0.47796809565380055,0.5447070914696814,0.35349127182044887,0.5357059236712713,0.6608478802992519,0.3660426081342802,0.4369747899159664,0.4632867132867133,0.34177215189873417,0.6920750151240169,0.4879550927831662,0.4990446267698214,0.49189889825016203
88,192,8,8,5,0.2,0.15000000000000002,0.05,0.0003153337374334203,0.0015499513802983602,0.06999999999999999,1.681956889009433e-05,10,0.4,0.1,0.9,128,40,0.5,15,1.1,1.4,0.9,"1.1000,1.4000,0.9000",0.4800854950746644,0.5621384400558548,0.3369199731002018,0.5411980720679367,0.6544356711565258,0.38098859315589356,0.4360207100591716,0.4926573426573427,0.30198915009041594,0.7132486388384754,0.49048165812386363,0.5026317105287447,0.5004860661049902
90,192,8,9,5,0.2,0.2,0.05,0.0006032316257596935,0.0014582395958554046,0.08,1.1312046937682327e-05,10,0.4,0.1,0.9,128,40,0.5,15,1.1,1.25,0.9,"1.1000,1.2500,0.9000",0.47547062356799613,0.5492756580289737,0.3388510223953262,0.5382851902796882,0.6594806467417932,0.3670886075949367,0.4333702473237357,0.4706293706293706,0.31464737793851716,0.7102238354506957,0.48664650055348857,0.49850019467286116,0.4928710304601426
91,192,8,8,5,0.2,0.15000000000000002,0.05,0.0002944859335860632,0.001907223395292952,0.06999999999999999,1.695351368376553e-05,10,0.4,0.1,1.2000000000000002,128,40,0.5,15,1.15,1.4,0.9,"1.1500,1.4000,0.9000",0.47343438348308053,0.5684904928211099,0.3614177803602557,0.49039487726787623,0.6386224934612031,0.3488502523836231,0.43866348448687353,0.5122377622377622,0.37492465340566605,0.5559588626739262,0.4753787434438999,0.48104042610578485,0.48703823720025924
92,192,8,9,5,0.1,0.15000000000000002,0.1,0.00033150570205806035,3.0270784022296754e-05,0.06999999999999999,1.359791403655985e-05,10,0.4,0.1,0.5,128,40,0.5,15,1.2000000000000002,1.4500000000000002,0.95,"1.2000,1.4500,0.9500",0.4777999716482584,0.5439967105263158,0.3472400513478819,0.5421631530705775,0.6601796407185628,0.3713109128345916,0.4363703430468462,0.4625874125874126,0.32610006027727545,0.7156684815486993,0.48928696553333356,0.5014519848044624,0.49368114063512636
93,192,12,8,5,0.15000000000000002,0.1,0.0,0.0005131572793660422,0.0016228576745166321,0.060000000000000005,1.7792209152105267e-05,10,0.5,0.1,0.9,128,40,1.0,15,1.05,1.4,0.95,"1.0500,1.4000,0.9500",0.48116975358435105,0.5557572091147409,0.35575109993714643,0.5320009517011658,0.6565030967127203,0.3716349310571241,0.4384313725490196,0.4818181818181818,0.3411693791440627,0.6763460375075621,0.4888564667729547,0.4997778661566022,0.49611147116007775
94,192,12,8,5,0.15000000000000002,0.1,0.0,0.00046233848955849364,0.001199479543156834,0.05,1.5749050540409397e-05,10,0.5,0.1,0.9,128,40,1.0,15,1.05,1.3,0.8,"1.0500,1.3000,0.8000",0.46942890331719056,0.5765870704717531,0.291500904159132,0.5401987353206865,0.6481885639458752,0.364376130198915,0.430990990990991,0.5192307692307693,0.24291742013261,0.7235329703569268,0.4811852283785938,0.49522705324010197,0.49967595593000647
95,192,12,7,5,0.2,0.1,0.0,0.0005214029336292347,0.001559589919949109,0.08,3.4032727802797266e-05,10,0.1,0.1,1.1,128,40,1.0,15,0.95,1.35,1.0,"0.9500,1.3500,1.0000",0.47920139932243844,0.5517944535073409,0.3478818998716303,0.5379278445883441,0.6619373776908023,0.37199725463280714,0.4354174466491951,0.47307692307692306,0.32670283303194697,0.7035692679975801,0.48978402632426815,0.5011163413688168,0.49546338302009074
96,192,12,7,5,0.3,0.1,0.0,0.0005169445534625221,0.0014877037477195674,0.09999999999999999,3.515046229150872e-05,10,0.1,0.1,1.1,128,40,1.0,15,0.95,1.35,1.0,"0.9500,1.3500,1.0000",0.4783102022752215,0.5539772727272727,0.350844277673546,0.5301090564248458,0.6600580270793037,0.3645224171539961,0.4358674463937622,0.4772727272727273,0.33815551537070526,0.6763460375075621,0.48681596354235396,0.49725809338366483,0.4931950745301361
99,192,12,6,5,0.15000000000000002,0.05,0.0,0.0008289231806416461,0.0007864489879394651,0.09,3.8530567543482044e-05,10,0.1,0.1,1.4000000000000001,128,40,0.5,15,1.0,1.5,0.95,"1.0000,1.5000,0.9500",0.48093868959892916,0.5578395808141878,0.34283841363487383,0.5421380743477257,0.6584205518553758,0.3757183908045977,0.438386855862584,0.48391608391608393,0.3152501506931887,0.7102238354506957,0.4908419328408526,0.5031300233533228,0.4991898898250162
100,192,12,6,5,0.2,0.0,0.0,0.0009792161436131242,0.0009245666892812133,0.09,3.900323376311139e-05,10,0.1,0.1,1.4000000000000001,128,40,1.0,15,0.9,1.5,1.05,"0.9000,1.5000,1.0500",0.47990273181019094,0.5508786268900695,0.36277133511745463,0.5260582334230487,0.6627335299901671,0.357981220657277,0.4416598192276089,0.47132867132867134,0.3676913803496082,0.6503327283726558,0.487458189958351,0.49645092668364504,0.49141283214517173
101,192,12,6,5,0.2,0.0,0.0,0.000998349338370449,0.0008224905813397047,0.09,3.936879122986603e-05,10,0.1,0.1,1.4000000000000001,128,40,1.0,15,0.9,1.5,1.05,"0.9000,1.5000,1.0500",0.4779814629803196,0.5556682214560941,0.33822091886608013,0.5400552486187845,0.6615161757605021,0.3680851063829787,0.4358974358974359,0.479020979020979,0.3128390596745027,0.7096188747731398,0.4884995726803056,0.5004929711562072,0.49611147116007775
102,192,12,6,5,0.25,0.0,0.0,0.0008528057815141673,0.0010467976643830103,0.09,4.303089129339907e-05,10,0.1,0.1,1.4000000000000001,128,40,1.0,15,0.8500000000000001,1.5,0.95,"0.8500,1.5000,0.9500",0.4786437936480665,0.5479508196721311,0.3483788938334393,0.539601667438629,0.6618811881188119,0.3685272360457297,0.4371482176360225,0.46748251748251746,0.3303194695599759,0.7047791893526921,0.48918554726685476,0.5008603921317284,0.49416720674011666
103,192,12,6,5,0.2,0.05,0.0,0.0007011275264870268,0.0009281389678817529,0.09,3.2303257939605485e-05,10,0.1,0.1,1.2000000000000002,128,40,1.0,15,0.95,1.4500000000000002,0.8500000000000001,"0.9500,1.4500,0.8500",0.4776071220580842,0.5464996920550195,0.3502824858757062,0.5360391882435269,0.6618597712580806,0.3654223968565815,0.43621867881548976,0.4653846153846154,0.33634719710669075,0.6950998185117967,0.487833615643384,0.4989438770010343,0.49222294232015557
104,192,12,5,5,0.2,0.05,0.0,0.0008572666440072315,0.0005121701044962328,0.08,5.0090394698910996e-05,10,0.1,0.1,1.6,128,40,0.5,15,0.95,1.5,1.0,"0.9500,1.5000,1.0000",0.47770893312010226,0.5402250937890788,0.3489197033215092,0.5439820022497188,0.6687306501547987,0.3751733703190014,0.43302292263610315,0.45314685314685316,0.32610006027727545,0.7313974591651543,0.4923089810366344,0.5035481241964277,0.4935191186001296
105,192,12,7,5,0.15000000000000002,0.05,0.0,0.000641406251398693,0.0007573638282463957,0.09,3.807450146840489e-05,10,0.2,0.1,1.0,128,40,1.0,15,1.0,1.4500000000000002,1.05,"1.0000,1.4500,1.0500",0.4761650799073022,0.5456785054403613,0.3525423728813559,0.5302743614001892,0.6608652411735455,0.36065573770491804,0.43533980582524273,0.4646853146853147,0.3447860156720916,0.6781609195402298,0.4856202615679021,0.4958774166325454,0.4896305897602074
106,192,12,7,5,0.15000000000000002,0.0,0.0,0.0007754038150743305,0.0006842168303317883,0.09999999999999999,2.9926964376356947e-05,10,0.1,0.1,1.3,128,40,2.0,15,0.8,1.4,1.1,"0.8000,1.4000,1.1000",0.47640148956988737,0.5431587663009729,0.34631212408990186,0.5397335783187873,0.6656519533231862,0.36466666666666664,0.43502406516105147,0.45874125874125876,0.3297166968053044,0.7108287961282517,0.4884475617169681,0.49976225055827167,0.4915748541801685
107,192,12,6,5,0.15000000000000002,0.1,0.0,0.0005188435154797662,0.0012613556826938956,0.09,4.837869757463295e-05,10,0.1,0.1,1.1,128,40,1.0,15,0.9,1.5,0.8,"0.9000,1.5000,0.8000",0.4689760918642361,0.5451930977814298,0.37117903930131,0.49055613850996854,0.6608565737051793,0.33915211970074816,0.4330708661417323,0.46398601398601397,0.4098854731766124,0.5656382335148216,0.4776931865158865,0.47983657355914927,0.47666882696046664
