trial,param_iterations,param_learning_rate,param_depth,param_l2_leaf_reg,param_border_count,param_random_strength,param_bagging_temperature,f1_macro,accuracy
384,1200,0.16,7,9.0,208,2.0,0.75,0.47701580698580326,0.4883344134802333
385,1200,0.16999999999999998,7,10.0,200,0.0,0.45,0.4812884753182332,0.4964355152300713
386,1200,0.16999999999999998,7,10.0,200,0.0,0.5,0.48330251340592506,0.4983797796500324
387,1200,0.16999999999999998,8,10.0,208,0.2,0.5,0.4802079680654261,0.4956254050550875
388,1100,0.16999999999999998,7,9.0,208,0.4,0.5,0.4789285528372343,0.49368114063512636
389,1200,0.18,7,10.0,200,0.0,0.5,0.48129027320360374,0.49611147116007775
390,1200,0.16999999999999998,7,10.0,200,0.0,0.45,0.4812884753182332,0.4964355152300713
391,1100,0.18,7,13.0,200,0.2,0.5,0.479418191837136,0.4951393389500972
392,1200,0.16999999999999998,7,9.0,216,0.0,0.45,0.48135161123411363,0.4962734931950745
393,1200,0.16999999999999998,7,10.0,216,0.0,0.5,0.48330251340592506,0.4983797796500324
394,1200,0.16999999999999998,7,10.0,216,0.0,0.5,0.48330251340592506,0.4983797796500324
395,1200,0.16999999999999998,7,10.0,216,0.2,0.8,0.4806242420800852,0.495301360985094
396,1200,0.16,7,9.0,216,0.0,0.45,0.4824832110079372,0.49789371354504214
397,1100,0.16999999999999998,7,10.0,224,0.0,0.5,0.48330251340592506,0.4983797796500324
398,1100,0.16999999999999998,7,10.0,224,0.2,0.5,0.47876327030566695,0.49465327284510696
399,1100,0.18,7,10.0,224,0.0,0.5,0.48129027320360374,0.49611147116007775
400,1200,0.16999999999999998,7,10.0,216,0.0,0.5,0.48330251340592506,0.4983797796500324
401,1200,0.16999999999999998,7,9.0,216,0.2,0.5,0.478760932399049,0.49465327284510696
402,1200,0.16999999999999998,7,10.0,232,0.0,0.5,0.48330251340592506,0.4983797796500324
403,1200,0.16999999999999998,8,10.0,224,0.0,0.5,0.4810276400731331,0.49611147116007775
404,1100,0.18,7,10.0,224,0.4,0.5,0.47896816552851534,0.49368114063512636
405,1200,0.16999999999999998,7,10.0,232,0.2,0.9,0.48097990212515557,0.4957874270900843
406,1200,0.16,7,10.0,248,4.0,0.5,0.47888775955506785,0.4928710304601426
407,1200,0.18,7,9.0,232,0.0,0.5,0.4793798646503715,0.4956254050550875
408,1100,0.16999999999999998,7,10.0,216,0.0,0.5,0.48330251340592506,0.4983797796500324
409,1100,0.16999999999999998,7,9.0,216,0.2,0.5,0.478760932399049,0.49465327284510696
410,1000,0.16,7,10.0,208,0.0,0.5,0.4837241796660656,0.499351911860013
411,1000,0.16,7,9.0,208,0.0,0.5,0.4832683305308761,0.49854180168502915
412,1000,0.16,7,10.0,216,0.2,0.5,0.4797517703933143,0.4957874270900843
413,1000,0.16999999999999998,7,10.0,208,0.0,0.5,0.48330251340592506,0.4983797796500324
414,1100,0.16999999999999998,7,10.0,216,0.0,0.5,0.48330251340592506,0.4983797796500324
415,1000,0.16999999999999998,7,10.0,208,0.4,0.5,0.47847163332301673,0.49303305249513935
416,1100,0.16999999999999998,7,9.0,240,0.0,0.5,0.4797987761652626,0.49497731691510044
417,1000,0.16,7,10.0,216,0.2,0.5,0.4797517703933143,0.4957874270900843
418,1100,0.16999999999999998,7,10.0,208,0.0,0.45,0.4812884753182332,0.4964355152300713
419,1100,0.16999999999999998,7,9.0,224,0.2,0.5,0.478760932399049,0.49465327284510696
420,1200,0.16999999999999998,7,10.0,216,0.0,0.5,0.48330251340592506,0.4983797796500324
421,1200,0.16999999999999998,7,10.0,216,0.0,0.5,0.48330251340592506,0.4983797796500324
422,1200,0.16999999999999998,7,10.0,216,3.8000000000000003,0.5,0.4780436574630602,0.4907647440051847
423,800,0.18,7,9.0,216,0.2,0.45,0.47992411110608274,0.495301360985094
424,1200,0.16,7,10.0,208,0.0,0.5,0.4837241796660656,0.499351911860013
425,1200,0.16,7,10.0,208,0.0,0.45,0.481890748278782,0.4975696694750486
426,1200,0.16,7,10.0,216,0.0,0.5,0.4837241796660656,0.499351911860013
427,1100,0.16,7,9.0,224,0.2,0.45,0.47919641684336184,0.49497731691510044
428,1200,0.16,7,10.0,208,0.0,0.5,0.4837241796660656,0.499351911860013
429,1000,0.16,7,10.0,208,0.0,0.5,0.4837241796660656,0.499351911860013
430,1200,0.15,7,9.0,208,0.2,0.5,0.4807603693802452,0.4956254050550875
431,900,0.16,7,10.0,208,0.0,0.45,0.481890748278782,0.4975696694750486
432,1200,0.15,7,10.0,208,0.4,0.5,0.48048270841587115,0.495301360985094
433,1200,0.16,7,9.0,200,0.0,0.5,0.4832683305308761,0.49854180168502915
434,1000,0.16,7,10.0,224,0.2,0.5,0.4797517703933143,0.4957874270900843
435,1300,0.16,7,10.0,208,0.0,0.45,0.481890748278782,0.4975696694750486
436,1000,0.16,7,9.0,200,0.2,0.55,0.47992411110608274,0.495301360985094
437,1200,0.16,4,10.0,208,0.0,0.5,0.47836036894400674,0.49254698639014904
438,1100,0.16,7,9.0,232,0.0,0.5,0.4832683305308761,0.49854180168502915
439,1200,0.15,7,10.0,200,0.2,0.45,0.48193750035504984,0.4967595593000648
440,1200,0.16,7,10.0,208,0.0,0.55,0.4811384418940608,0.4956254050550875
441,1300,0.15,7,10.0,216,0.2,0.5,0.4806741564349399,0.4956254050550875
442,1000,0.16999999999999998,7,9.0,224,0.0,0.55,0.48127444128915875,0.4964355152300713
443,1200,0.16,7,10.0,208,0.0,0.5,0.4837241796660656,0.499351911860013
444,1200,0.16,7,10.0,216,0.2,0.5,0.4797517703933143,0.4957874270900843
445,1200,0.16,8,9.0,200,0.0,0.45,0.48233275279075133,0.49740764744005184
446,1200,0.15,7,10.0,240,0.4,0.55,0.4791564823559951,0.4940051847051199
447,1300,0.16,7,10.0,208,0.2,0.5,0.4797517703933143,0.4957874270900843
448,1100,0.16,7,9.0,192,0.0,0.45,0.4824832110079372,0.49789371354504214
449,1200,0.16999999999999998,6,10.0,216,0.0,0.5,0.4818192525324503,0.49773169151004537
450,900,0.18,7,10.0,208,0.0,0.5,0.48129027320360374,0.49611147116007775
451,1200,0.15,7,19.0,224,0.2,0.45,0.48071282453284586,0.495949449125081
452,1200,0.16,7,10.0,200,0.0,0.55,0.4811384418940608,0.4956254050550875
453,1300,0.16999999999999998,7,9.0,216,1.6,0.55,0.4784419670657119,0.49254698639014904
454,1100,0.16999999999999998,7,10.0,208,1.0,0.5,0.47832198852468816,0.49125081011017496
455,1200,0.16,7,10.0,232,0.2,0.5,0.4797517703933143,0.4957874270900843
456,1200,0.16999999999999998,7,20.0,192,2.6,0.45,0.48097694537595026,0.4957874270900843
457,1100,0.18,7,10.0,200,0.0,0.5,0.48129027320360374,0.49611147116007775
458,1200,0.16,7,9.0,216,0.2,0.55,0.47992411110608274,0.495301360985094
459,1300,0.16999999999999998,7,10.0,224,0.0,0.5,0.48330251340592506,0.4983797796500324
460,1200,0.16999999999999998,7,10.0,208,0.0,0.45,0.4812884753182332,0.4964355152300713
461,1100,0.16,7,9.0,200,0.2,0.5,0.4797972389617798,0.495301360985094
462,1200,0.16999999999999998,7,10.0,208,1.8,0.55,0.4782147209402032,0.49254698639014904
463,1300,0.18,7,10.0,240,0.0,0.45,0.4827125360846647,0.49773169151004537
464,1200,0.16,7,10.0,216,2.2,0.5,0.476946823835819,0.49108878807517825
465,1100,0.16999999999999998,7,9.0,216,0.0,0.55,0.48127444128915875,0.4964355152300713
466,1200,0.18,7,10.0,224,0.2,0.5,0.47936132126209247,0.4948152948801037
467,600,0.16999999999999998,7,9.0,192,0.4,0.45,0.47847163332301673,0.49303305249513935
468,1200,0.16,7,10.0,200,0.0,0.5,0.4837241796660656,0.499351911860013
469,1300,0.15,7,10.0,200,0.0,0.55,0.48139623381574886,0.4962734931950745
470,1200,0.16,8,11.0,200,0.0,0.5,0.481508384151198,0.49659753726506806
471,1200,0.15,7,9.0,192,0.2,0.45,0.4815851409770448,0.49659753726506806
472,1200,0.16,7,10.0,208,0.0,0.55,0.4811384418940608,0.4956254050550875
473,1200,0.16,7,10.0,200,0.2,0.5,0.4797517703933143,0.4957874270900843
474,1300,0.16,10,11.0,192,0.0,0.5,0.4811511613431487,0.4962734931950745
475,1200,0.16,7,9.0,208,1.2000000000000002,0.5,0.47926922558872004,0.49222294232015557
476,1200,0.16999999999999998,7,10.0,208,0.0,0.55,0.48170619886445404,0.49659753726506806
477,1300,0.15,7,10.0,200,3.2,0.45,0.4787890292983012,0.4931950745301361
478,1200,0.16999999999999998,7,11.0,200,0.2,0.5,0.47966756671984623,0.49497731691510044
479,1200,0.16,6,9.0,208,0.0,0.5,0.4827785003219227,0.4970836033700583
480,1200,0.16999999999999998,7,10.0,192,0.2,0.8,0.4806242420800852,0.495301360985094
481,1200,0.18,7,10.0,232,0.0,0.45,0.4827125360846647,0.49773169151004537
482,1300,0.15,7,9.0,208,0.4,0.55,0.480056932747632,0.4940051847051199
483,1100,0.16,7,11.0,216,0.2,0.5,0.4807479331479554,0.4957874270900843
484,1200,0.16999999999999998,7,10.0,224,2.8000000000000003,0.45,0.4787456108357861,0.4931950745301361
485,1100,0.16999999999999998,7,10.0,200,0.0,0.55,0.48170619886445404,0.49659753726506806
486,1200,0.16,6,10.0,208,0.0,0.5,0.48031264916748145,0.4957874270900843
487,1200,0.18,7,9.0,216,0.2,0.5,0.4800550872042078,0.4957874270900843
488,1200,0.16,7,11.0,208,0.0,0.5,0.4811551337468112,0.4964355152300713
489,1300,0.16999999999999998,7,10.0,200,0.0,0.55,0.48170619886445404,0.49659753726506806
490,1100,0.13999999999999999,7,10.0,224,0.2,0.45,0.48201302974852744,0.4962734931950745
491,900,0.16999999999999998,7,11.0,216,0.2,0.5,0.47966756671984623,0.49497731691510044
492,1200,0.16,7,9.0,232,4.6000000000000005,0.55,0.4772479269380476,0.4907647440051847
493,1000,0.18,7,5.0,208,0.4,0.5,0.4786870819637761,0.4931950745301361
494,1200,0.16999999999999998,7,8.0,192,1.4000000000000001,0.45,0.47918736692469155,0.4931950745301361
495,1300,0.16999999999999998,7,10.0,200,0.0,0.75,0.4821923209767742,0.49740764744005184
496,1100,0.15,7,11.0,240,0.0,0.5,0.48092663807174735,0.4962734931950745
497,1200,0.16,7,10.0,216,0.0,0.9500000000000001,0.48139274485937006,0.4962734931950745
498,1200,0.16999999999999998,7,9.0,208,0.2,0.45,0.47928982252996616,0.4948152948801037
499,1200,0.16,7,1.0,200,0.0,0.5,0.4809994533711319,0.49611147116007775
500,1200,0.16999999999999998,7,10.0,216,0.2,0.55,0.4815829602382708,0.49773169151004537
501,1300,0.18,7,11.0,224,0.0,0.5,0.480613901005203,0.4957874270900843
502,1100,0.16,7,10.0,208,0.0,0.55,0.4811384418940608,0.4956254050550875
503,1200,0.16999999999999998,7,10.0,192,0.2,0.5,0.47876327030566695,0.49465327284510696
504,1300,0.16,7,9.0,208,0.0,0.45,0.4824832110079372,0.49789371354504214
505,1200,0.15,8,11.0,200,0.2,0.5,0.47997501623804123,0.4951393389500972
506,1100,0.16999999999999998,7,4.0,216,0.0,0.55,0.4834862244036751,0.4982177576150357
507,800,0.18,7,2.0,216,0.0,0.55,0.4872164285468628,0.5009721322099806
508,800,0.19,7,3.0,216,0.0,0.55,0.4812057664325584,0.4962734931950745
509,700,0.18,7,5.0,208,0.2,0.55,0.48124797922747714,0.4967595593000648
510,1100,0.18,7,4.0,216,0.4,0.55,0.47948288905297676,0.4943292287751134
511,1100,0.18,7,1.0,200,0.0,0.55,0.48035645853203396,0.49546338302009074
512,1100,0.16,7,2.0,208,0.2,0.55,0.48360889011376224,0.4980557355800389
513,800,0.15,7,2.0,208,0.2,0.55,0.4799200113832635,0.495301360985094
514,800,0.16,7,2.0,208,0.0,0.55,0.484286131332817,0.5004860661049902
515,800,0.15,7,3.0,200,0.2,0.55,0.48151640899288584,0.4967595593000648
516,800,0.16,7,2.0,208,0.0,0.55,0.484286131332817,0.5004860661049902
517,800,0.16,7,2.0,200,0.2,0.55,0.48360889011376224,0.4980557355800389
518,800,0.16,7,2.0,208,0.4,0.55,0.479764788232075,0.4948152948801037
519,700,0.15,7,2.0,192,0.4,0.55,0.47960408605307087,0.49368114063512636
520,800,0.16,7,2.0,208,0.2,0.55,0.48360889011376224,0.4980557355800389
521,800,0.16,7,2.0,208,0.6000000000000001,0.6000000000000001,0.4815249738448923,0.495301360985094
522,800,0.16,7,2.0,208,0.2,0.55,0.48360889011376224,0.4980557355800389
523,700,0.15,7,2.0,208,0.4,0.6000000000000001,0.48093224741123936,0.4951393389500972
524,800,0.16,7,2.0,208,0.6000000000000001,0.55,0.47896723833904226,0.4931950745301361
525,800,0.16,7,1.0,200,0.4,0.55,0.4813368194674689,0.49611147116007775
526,800,0.15,6,3.0,208,0.8,0.55,0.4793860954351843,0.4923849643551523
527,700,0.16,7,2.0,208,0.4,0.6000000000000001,0.48072930857105023,0.4956254050550875
528,800,0.16,7,1.0,200,0.2,0.55,0.47901926725232186,0.4935191186001296
529,900,0.15,7,3.0,208,0.2,0.6000000000000001,0.4805702896798971,0.4956254050550875
530,800,0.16,7,3.0,200,0.2,0.55,0.480749171717187,0.4956254050550875
531,800,0.16,7,2.0,192,0.4,0.55,0.479764788232075,0.4948152948801037
532,900,0.13999999999999999,7,2.0,216,0.2,0.55,0.47976597019081596,0.49546338302009074
533,800,0.16,8,1.0,208,5.0,0.6000000000000001,0.480838293211054,0.4951393389500972
534,700,0.16,5,3.0,208,0.2,0.55,0.4787484150102394,0.4938431626701231
535,900,0.15,7,2.0,200,0.2,0.55,0.4799200113832635,0.495301360985094
536,700,0.16,7,2.0,216,0.4,0.55,0.479764788232075,0.4948152948801037
537,900,0.15,7,1.0,192,0.2,0.6000000000000001,0.4785192837682959,0.4943292287751134
538,900,0.16,7,2.0,208,0.2,0.55,0.48360889011376224,0.4980557355800389
539,800,0.16,7,2.0,216,0.4,0.55,0.479764788232075,0.4948152948801037
540,900,0.16,7,2.0,208,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
541,800,0.15,7,2.0,208,0.4,0.55,0.47960408605307087,0.49368114063512636
542,800,0.16,7,3.0,216,0.2,0.55,0.480749171717187,0.4956254050550875
543,900,0.16,7,1.0,208,0.2,0.6000000000000001,0.4801065788559651,0.4948152948801037
544,800,0.15,7,3.0,216,0.2,0.55,0.48151640899288584,0.4967595593000648
545,800,0.16,7,4.0,208,0.6000000000000001,0.6000000000000001,0.4792222457090425,0.4933570965651329
546,800,0.15,7,2.0,216,0.2,0.55,0.4799200113832635,0.495301360985094
547,800,0.16,7,2.0,200,0.2,0.55,0.48360889011376224,0.4980557355800389
548,800,0.16,7,1.0,200,0.4,0.55,0.4813368194674689,0.49611147116007775
549,900,0.16,7,2.0,200,0.4,0.6000000000000001,0.48072930857105023,0.4956254050550875
550,800,0.15,7,2.0,200,0.2,0.55,0.4799200113832635,0.495301360985094
551,700,0.16,7,3.0,208,0.6000000000000001,0.55,0.4789871132267269,0.4928710304601426
552,900,0.16,7,2.0,192,0.4,0.6000000000000001,0.48072930857105023,0.4956254050550875
553,800,0.16,7,1.0,208,0.2,0.55,0.47901926725232186,0.4935191186001296
554,1000,0.15,7,6.0,208,0.2,0.55,0.4794948245246046,0.49416720674011666
555,800,0.16,7,2.0,200,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
556,800,0.16,7,2.0,216,0.2,0.55,0.48360889011376224,0.4980557355800389
557,800,0.16,7,2.0,216,0.4,0.6000000000000001,0.48072930857105023,0.4956254050550875
558,700,0.15,6,3.0,216,0.4,0.55,0.48016889179989636,0.49416720674011666
559,800,0.16,7,1.0,216,0.4,0.55,0.4813368194674689,0.49611147116007775
560,800,0.15,7,2.0,208,0.2,0.6000000000000001,0.4809902646462823,0.495301360985094
561,900,0.16,7,3.0,224,0.2,0.55,0.480749171717187,0.4956254050550875
562,700,0.16,7,2.0,208,0.2,0.55,0.48360889011376224,0.4980557355800389
563,700,0.16,7,2.0,208,0.4,0.55,0.479764788232075,0.4948152948801037
564,700,0.15,7,1.0,200,0.2,0.6000000000000001,0.4785192837682959,0.4943292287751134
565,600,0.13999999999999999,7,2.0,216,0.4,0.55,0.47980382491365514,0.4943292287751134
566,700,0.16,8,2.0,208,0.6000000000000001,0.55,0.4797274080903791,0.4935191186001296
567,900,0.15,7,3.0,200,0.2,0.6000000000000001,0.4805702896798971,0.4956254050550875
568,600,0.16,7,4.0,216,0.2,0.55,0.4804272951182786,0.4957874270900843
569,800,0.16,9,2.0,208,0.2,0.55,0.48008386297423083,0.4948152948801037
570,800,0.15,7,1.0,208,0.4,0.6000000000000001,0.4801762570819473,0.4951393389500972
571,900,0.04,7,3.0,216,0.2,0.55,0.4808569205555984,0.49611147116007775
572,800,0.16,7,2.0,200,3.6,0.55,0.47733567478611144,0.4920609202851588
573,1000,0.02,7,1.0,208,0.2,0.55,0.47925052430751086,0.4957874270900843
574,900,0.16,7,2.0,192,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
575,700,0.15,7,3.0,224,0.2,0.55,0.48151640899288584,0.4967595593000648
576,800,0.16,7,1.0,216,3.2,0.55,0.4807165391650408,0.49465327284510696
577,800,0.16,7,2.0,200,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
578,700,0.15,7,2.0,208,0.4,0.55,0.47960408605307087,0.49368114063512636
579,1000,0.16,7,3.0,200,0.2,0.55,0.480749171717187,0.4956254050550875
580,800,0.16,7,4.0,192,4.2,0.6000000000000001,0.4813552572163003,0.4962734931950745
581,900,0.16,7,2.0,216,0.0,0.55,0.484286131332817,0.5004860661049902
582,900,0.15,7,2.0,216,0.0,0.55,0.481339785335376,0.49659753726506806
583,900,0.16,7,1.0,224,0.0,0.6000000000000001,0.48193040026321315,0.49611147116007775
584,900,0.16,7,2.0,216,0.2,0.55,0.48360889011376224,0.4980557355800389
585,900,0.16,7,2.0,224,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
586,1000,0.15,7,2.0,216,0.4,0.55,0.47960408605307087,0.49368114063512636
587,900,0.16,7,3.0,216,0.4,0.55,0.480636471805965,0.495301360985094
588,900,0.16,7,2.0,224,0.6000000000000001,0.6000000000000001,0.4815249738448923,0.495301360985094
589,900,0.16,7,1.0,208,0.2,0.55,0.47901926725232186,0.4935191186001296
590,900,0.15,7,2.0,216,0.2,0.8500000000000001,0.47936936026869104,0.4944912508101102
591,1000,0.16,7,3.0,208,0.2,0.55,0.480749171717187,0.4956254050550875
592,800,0.15,8,2.0,216,0.4,0.6000000000000001,0.4797766607106639,0.4956254050550875
593,700,0.16,7,1.0,208,0.2,0.55,0.47901926725232186,0.4935191186001296
594,800,0.03,7,2.0,216,0.2,0.55,0.4811410032390824,0.4962734931950745
595,1000,0.16,7,3.0,208,0.4,0.6000000000000001,0.480914242981125,0.4957874270900843
596,900,0.15,7,2.0,200,0.0,0.55,0.481339785335376,0.49659753726506806
597,800,0.16,7,1.0,224,0.0,0.55,0.48055755429328784,0.49546338302009074
598,700,0.15,7,2.0,208,0.2,0.55,0.4799200113832635,0.495301360985094
599,800,0.16,7,2.0,216,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
600,1000,0.16,7,3.0,208,0.0,0.55,0.4805825453168473,0.4957874270900843
601,800,0.16,7,1.0,200,0.2,0.55,0.47901926725232186,0.4935191186001296
602,800,0.16,7,2.0,216,0.4,0.55,0.479764788232075,0.4948152948801037
603,900,0.13999999999999999,7,4.0,208,0.2,0.6000000000000001,0.4811122459836555,0.49659753726506806
604,800,0.15,4,3.0,224,0.0,0.55,0.4773142136017246,0.4902786779001944
605,900,0.16,7,2.0,200,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
606,700,0.16,7,1.0,216,0.2,0.55,0.47901926725232186,0.4935191186001296
607,1000,0.16,6,2.0,208,0.2,0.65,0.4819695208447385,0.4962734931950745
608,800,0.15,7,3.0,192,0.0,0.55,0.4815191826055156,0.4969215813350616
609,600,0.16,7,2.0,216,0.4,0.55,0.479764788232075,0.4948152948801037
610,1600,0.16,7,20.0,200,0.0,0.55,0.48050921482271675,0.49546338302009074
611,900,0.15,7,1.0,208,0.2,0.6000000000000001,0.4785192837682959,0.4943292287751134
612,800,0.16,7,3.0,208,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
613,800,0.16,7,3.0,208,0.2,0.6000000000000001,0.4800695349515478,0.4956254050550875
614,800,0.16,7,7.0,216,0.0,0.65,0.48164307912540955,0.4967595593000648
615,800,0.15,7,3.0,224,0.6000000000000001,0.7000000000000001,0.4798050337324999,0.49416720674011666
616,700,0.16,7,18.0,208,0.0,0.65,0.4808536663783733,0.4964355152300713
617,900,0.16,7,2.0,216,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
618,800,0.15,7,2.0,200,0.0,0.6000000000000001,0.4816350153084603,0.4967595593000648
619,800,0.16,7,3.0,208,0.4,0.6000000000000001,0.480914242981125,0.4957874270900843
620,900,0.16,7,2.0,208,0.2,0.65,0.4811173016772939,0.4964355152300713
621,800,0.15,7,6.0,216,0.0,0.6000000000000001,0.4824668765861833,0.4980557355800389
622,1000,0.16,7,4.0,200,0.2,0.65,0.4807273002839751,0.4962734931950745
623,800,0.16,7,1.0,216,0.0,0.55,0.48055755429328784,0.49546338302009074
624,700,0.16,6,2.0,208,0.0,0.55,0.4794078333844997,0.49497731691510044
625,800,0.15,7,3.0,224,0.4,0.6000000000000001,0.47915213016735825,0.4940051847051199
626,1000,0.16,7,2.0,200,2.0,0.55,0.4780140045588359,0.4927090084251458
627,900,0.15,7,1.0,208,0.2,0.55,0.48004456287514774,0.4948152948801037
628,800,0.13999999999999999,7,2.0,216,0.2,0.6000000000000001,0.47980176489036447,0.4944912508101102
629,900,0.16,7,3.0,208,0.0,0.55,0.4805825453168473,0.4957874270900843
630,700,0.16,7,2.0,200,0.0,0.55,0.484286131332817,0.5004860661049902
631,700,0.16,8,2.0,200,0.0,0.55,0.4826627751110348,0.4975696694750486
632,700,0.15,7,5.0,200,0.4,0.6000000000000001,0.4803966655918163,0.4948152948801037
633,700,0.16,7,2.0,208,1.0,0.55,0.4787471974944206,0.49189889825016203
634,700,0.16,7,2.0,192,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
635,700,0.15,7,1.0,200,0.0,0.65,0.4834846310960013,0.4987038237200259
636,600,0.16,7,1.0,200,0.2,0.55,0.47901926725232186,0.4935191186001296
637,700,0.15,7,1.0,224,0.0,0.55,0.481501537891001,0.4969215813350616
638,700,0.16,7,1.0,216,0.2,0.55,0.47901926725232186,0.4935191186001296
639,700,0.16,7,1.0,200,0.0,0.6000000000000001,0.48193040026321315,0.49611147116007775
640,600,0.16,7,2.0,208,0.0,0.55,0.484286131332817,0.5004860661049902
641,600,0.16,7,3.0,208,0.2,0.55,0.480749171717187,0.4956254050550875
642,800,0.19,7,2.0,216,0.0,0.55,0.48107749760892,0.4957874270900843
643,600,0.16,7,2.0,208,0.4,0.55,0.479764788232075,0.4948152948801037
644,600,0.16,7,2.0,216,0.0,0.55,0.484286131332817,0.5004860661049902
645,600,0.19999999999999998,7,2.0,208,0.6000000000000001,0.55,0.4796390325561594,0.4940051847051199
646,600,0.13999999999999999,7,2.0,216,0.2,0.55,0.47976597019081596,0.49546338302009074
647,600,0.15,8,2.0,224,2.4000000000000004,0.55,0.4793675505088321,0.4940051847051199
648,600,0.16,7,2.0,208,1.2000000000000002,0.6000000000000001,0.479761012550318,0.4940051847051199
649,600,0.16,7,3.0,216,0.0,0.55,0.4805825453168473,0.4957874270900843
650,600,0.16,7,2.0,208,0.2,0.55,0.48360889011376224,0.4980557355800389
651,600,0.15,7,2.0,216,0.0,0.5,0.4812250157886406,0.49611147116007775
652,600,0.13,7,3.0,208,0.2,0.55,0.48132725395254433,0.4964355152300713
653,800,0.16,7,2.0,40,0.4,0.6000000000000001,0.48028270999706996,0.4957874270900843
654,800,0.16,7,1.0,208,0.0,0.5,0.4809994533711319,0.49611147116007775
655,800,0.16,6,2.0,224,0.2,0.55,0.47978365045247046,0.49416720674011666
656,700,0.15,10,3.0,200,0.0,0.5,0.48026857118599436,0.4956254050550875
657,900,0.16,7,2.0,216,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
658,600,0.16,5,1.0,208,0.0,0.55,0.4799105501152648,0.49497731691510044
659,800,0.15,7,2.0,216,0.0,0.5,0.4812250157886406,0.49611147116007775
660,900,0.16,7,3.0,208,0.4,0.55,0.480636471805965,0.495301360985094
661,800,0.16,7,2.0,200,3.0,0.0,0.47912855604527094,0.49368114063512636
662,800,0.15,7,1.0,224,0.2,0.6000000000000001,0.4785192837682959,0.4943292287751134
663,900,0.16,7,2.0,216,0.0,0.55,0.484286131332817,0.5004860661049902
664,700,0.16,7,2.0,208,0.0,0.5,0.480191774491006,0.49546338302009074
665,800,0.16,7,3.0,200,0.0,0.55,0.4805825453168473,0.4957874270900843
666,600,0.15,7,2.0,208,0.0,0.5,0.4812250157886406,0.49611147116007775
667,700,0.05,7,1.0,32,0.0,0.6000000000000001,0.4800160312940068,0.4951393389500972
668,900,0.16,7,3.0,216,0.0,0.55,0.4805825453168473,0.4957874270900843
669,800,0.13,7,2.0,200,0.0,0.55,0.48193914125121085,0.49659753726506806
670,1000,0.16,7,1.0,208,0.0,0.55,0.48055755429328784,0.49546338302009074
671,800,0.15,7,2.0,216,3.4000000000000004,0.5,0.4803679733243665,0.49416720674011666
672,900,0.16,7,2.0,200,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
673,700,0.16,7,3.0,208,0.0,0.5,0.4792627049659635,0.495301360985094
674,800,0.15,7,2.0,224,0.0,0.55,0.481339785335376,0.49659753726506806
675,800,0.16,7,1.0,216,0.2,0.55,0.47901926725232186,0.4935191186001296
676,700,0.16,7,2.0,208,0.0,0.5,0.480191774491006,0.49546338302009074
677,600,0.16,7,2.0,192,0.2,0.6000000000000001,0.4824109133673498,0.49724562540505507
678,900,0.15,7,3.0,200,0.0,0.55,0.4815191826055156,0.4969215813350616
679,800,0.16,7,1.0,208,0.2,0.5,0.4807011210360226,0.495301360985094
680,800,0.16,7,2.0,216,0.0,0.5,0.480191774491006,0.49546338302009074
681,900,0.15,7,3.0,224,0.2,0.55,0.48151640899288584,0.4967595593000648
682,700,0.16,7,2.0,200,0.0,0.6000000000000001,0.48026581808547264,0.49546338302009074
683,600,0.16,7,3.0,216,0.0,0.55,0.4805825453168473,0.4957874270900843
684,1000,0.15,7,1.0,208,1.8,0.5,0.4805765904387472,0.4948152948801037
685,800,0.16,9,2.0,208,0.2,0.6000000000000001,0.47988219831919743,0.4948152948801037
686,900,0.16,7,2.0,200,0.0,0.55,0.484286131332817,0.5004860661049902
687,1000,0.13999999999999999,7,1.0,192,0.0,0.55,0.48079139872337723,0.4957874270900843
688,900,0.15,7,2.0,192,0.0,0.5,0.4812250157886406,0.49611147116007775
689,900,0.16999999999999998,7,2.0,200,0.0,0.55,0.4802868059175573,0.49611147116007775
690,900,0.16,7,3.0,200,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
691,900,0.16,6,3.0,192,0.0,0.6000000000000001,0.4798815963462146,0.4951393389500972
692,900,0.16999999999999998,7,3.0,192,0.0,0.6000000000000001,0.48022174510005805,0.49546338302009074
693,900,0.19999999999999998,7,4.0,200,0.0,0.6000000000000001,0.481116931991854,0.4962734931950745
694,900,0.16,7,3.0,200,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
695,900,0.15,7,4.0,200,0.0,0.65,0.48159087702038744,0.49659753726506806
696,1000,0.16,7,3.0,200,0.0,0.6000000000000001,0.48386723367938345,0.49967595593000647
697,1000,0.16,8,3.0,192,0.0,0.65,0.4810179652721574,0.4957874270900843
